x	y
84085741	493
84152387	72
84244334	244
84277321	137
84298366	91592
84344678	5262
84365428	32404
84398532	16487
84479259	18532
84498325	8241
84506291	59904
84549606	24875
84628230	6791
84636158	949
84643707	47097
84793068	132
84811602	81612
84925583	71531
84999147	133992
85018082	30418
85133794	80
85152487	1717
85156873	44174
85249953	9720
85264296	107
85266248	10843
85276715	171410
85284610	64
85318481	259883
85435175	110
85467295	366
85482281	95970
85578500	243
85580761	3202
85592280	77
85599131	1604
85649423	59011
85729233	427711
85883680	119
86029854	736
86346824	49519
86357632	56
86404176	691
86424086	32473
86468368	31922
86547078	33677
86552625	718
86571181	122023
86606273	89
86634273	21104
86703502	961
86704570	43615
86784913	555
86862445	51980
86914648	195351
86932199	2693
86952923	94
86993009	176196
87044935	937
87045875	826
87129765	39434
87151298	148
87328468	20456
87353524	18132
87453240	134
87805286	3087
87899909	5806
88313153	150
88477828	287
88498309	368
88520000	171
88537513	147692
88577880	322
88684222	152034
88816779	107
88829102	318
88852932	39013
88923370	475
88935773	57181
88979456	13505
89006666	16229
89020246	120
89052319	13042
89104285	483
89106132	44325
89131751	44290
89181148	17785
89258950	13855
89260582	9173
89289676	662
89324522	10359
89364058	22404
89394033	633
89407679	18565
89524836	73029
89583241	49654
89629725	46662
89633072	136832
89633140	300111
89661212	142
89788914	1579
89820174	695
89821014	115598
89939601	547
89987713	232
89993593	729
89995112	40420
90253456	104
90510910	22563
90657750	215
90711539	5699
90782986	68665
90851759	2528
90860550	2371
90892992	621
90915298	106975
91023919	886
91260766	144104
91261625	100
91328369	1145
91500893	24872
91534666	928
91600171	151
91642516	1567
91680343	225993
91829774	293
91949371	65056
92029982	33555
92066306	1534
92074533	909
92080305	67532
92114803	994
92125301	1162
92167052	17672
92189237	1471
92203148	844
92217940	27874
92229018	418
92229256	84
92246402	52586
92298965	103092
92402389	297
92474762	12115
92508696	283709
92580476	346
92647048	583
92700819	116
92732000	1258
92749175	156
92755794	1163
92832025	9900
92832737	128786
92837289	95
92840719	133
92846059	124
92930696	3403
92969604	107
92974827	288
93010257	95
93026252	291
93027410	97
93079235	59847
93149742	30987
93179919	98812
93190740	321
93199755	185
93262186	83840
93278961	169
93345888	23611
93384487	512
93385711	107
93448131	106531
93488333	120
93561786	285365
93592199	13375
93752924	22521
93846810	108
93847174	1766
93866283	13636
93885205	24252
93921268	400
93922574	1372
93924386	331
93924743	643
93925406	667
93926032	157
93926615	955
93927714	589
93934479	766
93992835	128298
94145111	509
94148988	126081
94150738	343
94247908	1585
94302038	985
94318479	6091
94333267	1582
94406395	488
94418455	100212
94529225	12576
94585556	6742
94621151	3034
94638461	181821
94650544	835
94672918	1244
94676302	108
94745860	41
94820342	74905
94836748	18679
94896949	30330
94927566	35705
94974407	98539
95061596	5950
95117338	80270
95117923	129303
95120147	18408
95125511	99
95163219	70764
95234155	13071
95243167	35774
95310928	7336
95351251	1004
95356229	24772
95474737	4620
95504976	88
95510116	272227
95743096	16375
95886540	87
95937901	84980
96225901	160
96254069	120057
96390652	742
96418594	340
96446930	1389
96583209	319
96584422	306
96678874	747
96695856	312
96721665	102074
96902699	94
96935545	119
97077743	843307
97095923	227033
97394154	25988
97545701	1258
97585862	433
97774669	358
97796921	1146
97855575	1251
97933474	8273
97967005	1810
97988000	61864
98045242	110
98046070	102
98077000	469
98210747	61912
98373385	115
98660388	672
98661701	98800
98890245	114788
99004276	144577
99008218	257
99263953	45638
99464378	399
99472415	61601
99645943	48599
99698242	937
99708703	57929
99784740	146
99791662	92
99842610	152
99850084	73940
99968383	1482
99969789	57191
99978939	107
100000637	103
100030566	5072
100038097	45281
100057990	26482
100083563	49393
100099239	252
100133150	17348
100148449	29825
100186919	62916
100196816	236
100213293	378
100249090	222
100264009	2112
100266207	26563
100281241	68
100331804	814
100344477	766
100351734	168544
100378682	94
100393033	994
100462399	23599
100538137	3882
100586649	783
100627049	13565
100651947	321
100719742	19304
100872372	23627
100894928	429
100896076	85678
100941017	979
100989623	36466
100995473	788
101025878	61391
101133153	187
101133263	78
101190520	475
101235683	846
101236888	4631
101243158	592
101256274	343
101270875	489
101323337	66967
101723742	5873
101728642	96
101786340	880
101802574	194457
101859851	107
101882516	379
101893105	943
102199739	189892
102763322	90521
102876467	232030
103100143	562
103414879	10587
103418079	107405
103523562	318
103525691	29549
103553815	25720
103569553	1122
103616811	8970
103655290	9265
103668071	198
103687415	9266
103713723	6149
103750406	8285
103926567	1240
104073010	528
104073023	4065
104153272	76
104153306	525
105433994	828
105587575	31384
105698039	180
105890693	738
105891739	1779
105927624	95589
106073247	11253
106080801	579
106544342	403
106780223	213
106802755	673
106804474	1559
106818239	19929
107056679	2616
107140007	343452
107505203	246
107571160	393985
107897223	82
107964443	30165
108018653	119
108071482	3038
108134036	66814
108199926	1566
108200413	2331
108223341	20741
108261196	12494
108272943	64911
108375799	95204
108375838	34977
108383736	37560
108420689	12496
108502358	1098
108508574	670
108560089	84812
108648290	13237
108692323	9481
108712657	30084
108734256	470
108746674	62853
108766841	744
108815898	42331
108837660	125825
108857217	1308
108875350	59196
108929508	33950
108970214	71900
108986963	283
108992282	555
109030067	253
109046828	655
109062486	13517
109087971	2888
109089803	7132
109100193	420
109100193	427
109103535	1232
109105951	7907
109113679	93103
109213918	24252
109250019	25732
109279556	3631
109292365	14677
109309568	88384
109399031	27397
109466628	15510
109483479	9326
109494052	8881
109504175	5564
109539872	8535
109539906	3932
109548611	69711
109591534	107
109596225	1557
109598893	75
109603267	16663
109616104	15948
109628417	1889
109651370	730
109656081	18756
109668022	41530
109687814	21226
109693117	626
109712255	63174
109725820	49433
109733932	7107
109750080	13948
109810642	357
109828355	43082
109884176	2089
109895973	1889
109910242	20751
109984686	39056
110031577	43065
110058340	4216
110059994	10707
110082688	27032
110112468	1478
110150486	51717
110166186	6304
110177643	1077
110208834	1154
110211343	71758
110272484	124
110286375	52797
110338506	8176
110347116	96702
110362848	28235
110370154	2850
110401249	6694
110451200	6155
110456505	850
110480752	10526
110487680	2579
110517251	1588
110593580	37895
110601750	114
110653560	3481
110672465	2569
110764408	99
110848077	865
110853938	954
110873154	26775
110936369	5985
110943467	9382
110947185	16895
110963302	1348
111007700	7831
111041834	92
111117333	22884
111139627	45476
111181374	118
111184415	647
111187174	17362
111200771	42670
111250254	6462
111280059	6058
111290862	29705
111317600	6382
111323833	243
111346288	6726
111353275	14135
111380291	281
111382860	8960
111414314	13464
111431046	2023
111437514	524
111438638	2727
111439890	9487
111446798	111
111448864	13910
111473792	4721
111483348	80615
111490317	107
111499429	4332
111542218	174474
111599655	9069
111648291	1254
111650431	107
111680630	75195
111739841	7958
111755245	12772
111770662	218494
111853762	3144
111909336	1596
111989770	9073
112177234	183295
112363281	301
112371004	104
112396181	67276
112466541	63625
112517799	643
112523518	97308
112619173	52447
112625906	319
112634719	66
112673141	27606
112693688	2934
112701106	6329
112702614	8820
112709994	5484
112715672	2125
112720419	6817
112748095	381
112820170	30474
112850028	27844
112890767	156
112911847	45167
112923423	915
112956415	43082
113008254	38802
113011687	61419
113073209	59052
113079537	311
113125321	1563
113168994	410
113198825	434
113390749	295175
113449700	1029
113576757	143
113696831	62659
113698884	748
113761832	50645
113812379	16793
113813811	57949
113856635	44603
113878168	9380
113894748	10454
113905141	8946
113924000	5493
113929192	48678
113979391	56182
114001433	803
114032393	2119
114089291	64629
114206427	55852
114279011	265
114353986	1193
114392777	118384
114459934	427
114468315	968
114490724	109
114535995	1846
114567557	14083
114582848	87575
114673098	22521
114697627	298
114704469	12426
114716913	41764
114727720	105
114769479	11207
114837227	14227
114854803	140568
115029824	4486
115048011	41490
115099672	2987
115283034	85039
115285918	52319
115471941	4087
115479428	2145
115556826	650
115564601	832
115577229	558
115606471	298
115621872	134
115641953	56272
115700007	68775
115836377	7541
115856910	910
115916497	203
115919376	6533
115976498	93557
116013813	3893
116111755	23486
116164284	1958
116278606	216
116372668	37594
116392247	26376
116413766	104
116423724	55119
116429049	4320
116452536	92
116493016	6197
116514535	56505
116532936	1157
116560024	88
116574399	93357
116592106	94
116671749	79
116694112	12492
116713833	1003
116739981	2629
116754385	14844
116775104	520
116905150	145
116909149	383
116910057	80302
116962347	125
117001750	34727
117025482	34009
117060303	47151
117094643	86
117111060	11528
117138229	381
117143587	67374
117243212	297
117295520	25817
117364899	575
117367449	161424
117493515	1492
117549415	508
117596832	8939
117605934	22439
117640812	828
117688621	122
117700029	214
117778087	420
117863485	66146
117929720	36823
117953861	231363
118264372	118
118614333	1314
118712999	680
118883046	106511
119000344	1049
119000618	788
119031216	109456
119047405	17381
119084998	957
119126539	753
119140396	135578
119219314	783
119260265	67039
119328176	28007
119331397	129
119368779	25352
119368946	1386
119414931	8105
119434166	915
119439001	7086
119462029	993
119467221	6583
119495836	1006
119507198	7857
119533749	998
119538509	7405
119558755	1020
119564066	8002
119596167	1013
119597702	1570
119601340	7911
119619422	28352
119659798	84418
119747996	20910
119794018	17643
119834870	9645
119853316	433
119886304	624
119893533	2963
119909255	1359
119911553	158074
120076616	476
120126974	101
120150898	25618
120197085	122596
120228046	250
120267334	74538
120354987	162
120432204	1849
120436353	31387
120489625	89566
120515119	66
120571120	145
120670127	250
120723923	69955
120805418	36064
120850819	167
120889746	660
120913151	1088
120913275	96017
120942600	164
120985692	66476
121008362	146
121045497	92
121058948	406
121087345	8966
121087528	29149
121090289	7367
121108210	9048
121118126	28701
121118195	416
121142051	388
121167646	17894
121184810	208013
121314947	109
121360156	38651
121396754	66376
121412448	101
121412719	16556
121494379	16005
121502344	1548
121518366	464
121519112	52781
121573946	6579
143343180	96
143354191	31932
143419625	583
143439605	110
143449571	675
143461221	37547
143487772	582
143498785	318
143499187	1326
143541645	66
143541768	31067
143595216	40426
143619994	534
143652050	166
143699456	164
143720510	135
143729192	77
143729407	164
143736066	3441
143745249	12204
143766540	2544
143784376	296
143790010	7099
143791542	146
143811359	14479
143828767	97
143846097	408
143874793	8783
143875171	29480
143877731	7346
143904301	1664
143905487	29290
143905556	411
143929994	389
143955364	16602
143975087	93264
144085628	471
144168752	99
144179777	31953
144227030	23259
144265217	110
144274892	3102
144276484	28697
144372875	785
144401069	287
144412576	165
144418113	1080
144418678	513
144421386	40289
144442606	399
144472535	2256
144523860	162
144551779	165
144560451	77
144560666	164
144592868	660
144627192	15181
144641371	278532
144661200	18314
144701050	110
144754572	32035
144887265	208264
144965025	111
145096000	16697
145132157	97
145164099	51960
145169519	146
145214851	1088
145233001	519
145241630	495
145269604	287
145281116	164
145281116	347
145286610	1146
145289900	115879
145407772	402
145431527	167
145465617	164
145507444	1164
145509047	11548
145572345	35514
145607990	62659
145670852	37297
145719471	19818
145738868	85210
145824088	18418
145845629	3325
145848522	11315
145850587	59
145866560	19307
145891208	18982
145892847	637
145911350	7488
145917714	9965
145919013	6329
145926590	32590
145927258	50554
145933423	24579
145959442	5141
145961388	3035
145964702	14147
145992435	4166
146017468	4451
146052081	164
146052566	9383
146064699	80244
146113652	115349
146146203	82824
146235806	2002
146288596	101
146298170	546
146321842	6370
146344006	785
146376807	164
146377104	81
146409903	160
146459449	2411
146514471	10819
146539541	123
146547367	366928
146842255	130
146862729	117
146938744	57459
146957117	543
147001931	1688
147021320	103206
147050817	1665
147079746	125
147082338	1241
147155106	17445
147172771	38798
147173186	79474
147175351	67700
147178113	1510
147203276	1657
147223554	795
147242641	53126
147258885	258991
147319110	1115
147419050	834
147420199	102
147445579	555
147482238	391
147541412	84805
147629652	40845
147689256	282
147697794	1542
147756199	17164
147757185	1250
147777590	11364
147840962	1398
147907956	1302
147928393	65129
147993862	21095
147994301	15292
148011799	430
148014417	167
148021850	4082
148038753	164
148080598	13286
148102046	50277
148129497	402
148146395	3172
148159213	95773
148162360	24271
148193716	123
148234273	217
148246169	517
148263476	157
148271884	8866
148288001	951
148290890	4970
148295180	2377
148295792	1480
148317683	331
148328999	15638
148330271	124
148334612	156
148358245	442
148362370	164
148362995	97156
148385829	135
148388282	82
148388490	162
148402715	161
148415197	14165
148435105	1822
148458814	1058
148479824	3856
148522601	165
148531385	148367
148739379	101
148748953	546
148772640	11955
148795797	529
148808181	240106
148839483	250
148939739	79
149006309	3219
149007077	66
149018671	7599
149048576	2698
149054027	49535
149111304	10563
149162783	162
149176022	74992
149197992	123741
149264252	565
149290513	250
149345661	11952
149390623	165739
149583865	600
149606334	73190
149607765	4638
149636766	164
149677498	70315
149700151	146
149702328	3394
149737309	92
149754301	410
149782671	9848
149782689	29685
149785659	7362
149813271	411
149832659	7109
149839538	1656
149842188	549
149842204	44449
149842355	141
149843041	493
149844498	4527
149845816	671
149850193	580
149851061	564
149851317	141
149852619	1656
149854045	7166
149861271	1234
149886975	390
149887178	141
149887524	393
149887890	12909
149903318	14565
149923317	5028
149928651	8248
149937812	72865
150053864	1171
150067293	78035
150149183	15538
150211632	294
150218417	17740
150236967	190
150255095	2192
150257159	7920
150265399	4182
150268200	12717
150282543	4551
150293720	15260
150302770	522
150321476	31720
150363091	113476
150487364	20246
150508062	5728
150515757	2276
150548562	9163
150549369	11569
150551929	86
150560202	14351
150566562	299
150568971	299
150574551	5188
150600539	121
150600851	28762
150608507	117
150646225	50920
150698060	22829
150701866	107
150730196	35762
150780272	373
150796208	12116
150800473	559
150809705	67064
150812591	108
150881236	448
150903896	318
150926263	38482
150960583	14422
150965245	1012
150973123	2412
150982017	13618
150996086	12290
151008420	27294
151022746	107
151036570	11031
151047740	4247
151050971	19355
151057758	10740
151070578	54965
151111912	817
151130075	1536
151131685	14980
151156629	3121
151156664	13634
151159748	6201
151169986	6299
151169987	25335
151197949	51588
151254703	12777
151280024	1906
151281618	10563
151291797	35919
151300665	300
151327949	481
151340640	6718
151340648	1319
151346967	1061
151364302	8432
151399534	2411
151402724	56742
151439000	96
151510510	28183
151527831	108
151540305	43279
151540516	21340
151545796	96
151557446	495
151612038	1326
151612065	87027
151629324	107
151701026	7361
151702404	14411
151710433	19373
151747597	104
151755541	4371
151757659	784
151759643	3922
151762969	8364
151763384	6118
151765709	681
